Block	Column	Row	Pos	Name	ID
4	5	7	1055	A04_p436_plate_17	WheatUG-1_GS0085_C7
2	5	15	2371	A04_p537_plate_01	WheatUG-1_GS0085_C12
14	5	10	4051	A04_p537_plate_04	WheatUG-1_GS0086_A10
27	5	9	6417	A04_p537_plate_08	WheatUG-1_GS0087_H7
1	5	14	2189	A04_p638_plate_01	WheatUG-1_GS0087_A12
39	6	13	9610	A04_p638_plate_02	WheatUG-1_GS0088_B3
13	5	14	4709	A04_p638_plate_05	WheatUG-1_GS0088_A12
28	3	7	6093	A04_p638_plate_08	WheatUG-1_GS0089_H9
26	3	10	6569	A04_p638_plate_09	WheatUG-1_GS0089_F12
14	4	14	4722	A04_p638_plate_11	WheatUG-1_GS0090_G6
40	3	5	8277	A04_p638_plate_12	WheatUG-1_GS0090_D9
25	3	9	6387	A04_p739_plate_03	WheatUG-1_GS0091_D12
37	4	5	8236	A04_p739_plate_04	WheatUG-1_GS0092_F2
37	3	9	8907	A04_p739_plate_07	WheatUG-1_GS0092_D12
28	2	7	6092	A04_p739_plate_09	WheatUG-1_GS0093_F5
25	2	3	5378	A04_p840_plate_06	WheatUG-1_GS0095_F4
25	2	7	6050	A04_p840_plate_07	WheatUG-1_GS0095_F6
1	1	1	1	A04_p840_plate_08	WheatUG-1_GS0095_G10
35	14	5	5866	A05_a11_plate_12	WheatUG-1_GS0003_B3
11	13	3	489	A05_a11_plate_14	WheatUG-1_GS0003_C9
36	12	6	6046	A05_a22_plate_08	WheatUG-1_GS0005_H5
22	12	1	2658	A05_a22_plate_11	WheatUG-1_GS0006_E4
22	12	7	3666	A05_a22_plate_12	WheatUG-1_GS0006_A8
21	12	2	2812	A05_d15_plate_02	WheatUG-1_GS0008_G4
10	10	11	1816	A05_d15_plate_08	WheatUG-1_GS0009_E12
11	10	12	1998	A05_d26_plate_01	WheatUG-1_GS0011_G11
45	11	9	9027	A05_d26_plate_11	WheatUG-1_GS0012_D4
36	9	1	5203	A05_d26_plate_15	WheatUG-1_GS0013_H1
36	9	13	7219	A05_d26_plate_18	WheatUG-1_GS0013_H7
23	9	10	4181	A05_e29_plate_03	WheatUG-1_GS0016_A7
23	8	2	2836	A05_e29_plate_04	WheatUG-1_GS0016_G9
36	8	9	6546	A05_e29_plate_05	WheatUG-1_GS0017_F1
34	7	8	6349	A05_e29_plate_08	WheatUG-1_GS0017_B10
48	8	14	9906	A05_e29_plate_10	WheatUG-1_GS0018_H3
46	7	2	7861	A05_e29_plate_11	WheatUG-1_GS0018_F6
35	7	3	5523	A05_e310_plate_02	WheatUG-1_GS0019_H5
23	8	11	4348	A05_e310_plate_04	WheatUG-1_GS0020_A3
45	7	2	7847	A05_e310_plate_05	WheatUG-1_GS0020_F6
24	6	3	3016	A05_e310_plate_11	WheatUG-1_GS0022_E1
22	4	15	5002	A05_e512_plate_06	WheatUG-1_GS0026_A12
9	5	11	1797	A05_e512_plate_07	WheatUG-1_GS0027_C2
11	4	10	1656	A05_e512_plate_09	WheatUG-1_GS0027_G7
33	4	12	7004	A05_e512_plate_10	WheatUG-1_GS0027_D10
45	5	14	9861	A05_e512_plate_12	WheatUG-1_GS0028_B4
10	3	12	1977	A05_h116_plate_02	WheatUG-1_GS0029_A6
48	2	5	8388	A05_h116_plate_08	WheatUG-1_GS0030_B9
11	2	9	1486	A05_h116_plate_13	WheatUG-1_GS0031_A11
21	3	7	3643	A05_j122_plate_01	WheatUG-1_GS0032_G2
23	2	7	3670	A05_j122_plate_02	WheatUG-1_GS0032_E9
8	14	14	2296	A05_j122_plate_04	WheatUG-1_GS0033_C11
20	14	15	4984	A05_j122_plate_06	WheatUG-1_GS0034_E11
29	14	3	5446	A05_j122_plate_07	WheatUG-1_GS0035_F6
7	14	15	2450	A05_j122_plate_08	WheatUG-1_GS0035_E11
43	14	14	9842	A05_j122_plate_10	WheatUG-1_GS0036_D11
8	13	11	1791	A05_j122_plate_11	WheatUG-1_GS0037_C5
32	12	9	6494	A05_j122_plate_12	WheatUG-1_GS0037_F11
5	12	1	68	A05_j223_plate_02	WheatUG-1_GS0039_E8
43	13	10	9169	A05_j223_plate_04	WheatUG-1_GS0040_B5
20	11	4	3133	A05_j223_plate_10	WheatUG-1_GS0042_A5
5	11	12	1915	A05_j223_plate_14	WheatUG-1_GS0043_A10
17	12	14	4772	A05_j223_plate_15	WheatUG-1_GS0044_G2
17	11	10	4099	A05_j324_plate_02	WheatUG-1_GS0044_E8
18	10	12	4448	A05_l125_plate_02	WheatUG-1_GS0046_G4
42	6	1	7636	A05_l226_plate_08	WheatUG-1_GS0050_B6
41	6	8	8798	A05_n129_plate_05	WheatUG-1_GS0052_H8
8	5	5	775	A05_n129_plate_06	WheatUG-1_GS0053_G1
8	5	14	2287	A05_n129_plate_07	WheatUG-1_GS0053_A7
30	4	3	5450	A05_n129_plate_08	WheatUG-1_GS0053_B10
18	5	2	2763	A05_n129_plate_09	WheatUG-1_GS0054_A2
17	4	10	4092	A05_n130_plate_15	WheatUG-1_GS0056_G12
30	3	4	5617	A05_n130_plate_20	WheatUG-1_GS0057_B6
30	3	15	7465	A05_n130_plate_21	WheatUG-1_GS0057_H10
20	2	1	2620	A05_n130_plate_38	WheatUG-1_GS0058_A11
29	3	7	6107	A05_n130_plate_41	WheatUG-1_GS0059_H6
5	2	4	562	A05_n130_plate_42	WheatUG-1_GS0059_G12
41	3	1	7619	A05_n130_plate_45	WheatUG-1_GS0060_D4
30	2	11	6792	A05_n130_plate_56	WheatUG-1_GS0061_F4
26	14	4	5572	A05_n130_plate_63	WheatUG-1_GS0061_H10
18	2	6	3432	A05_n130_plate_64	WheatUG-1_GS0062_C2
20	1	4	3123	A05_n130_plate_66	WheatUG-1_GS0062_E7
29	2	5	5770	A05_o232_plate_01	WheatUG-1_GS0063_B2
19	2	7	3614	A05_o232_plate_04	WheatUG-1_GS0064_E1
43	1	1	7645	A05_o232_plate_05	WheatUG-1_GS0064_H5
26	13	3	5403	A05_o232_plate_09	WheatUG-1_GS0065_D6
1	13	13	2029	A05_p133_plate_02	WheatUG-1_GS0067_G10
39	14	13	9618	A05_p133_plate_03	WheatUG-1_GS0068_B3
15	13	5	3233	A05_p133_plate_04	WheatUG-1_GS0068_G5
2	12	15	2378	A05_p133_plate_07	WheatUG-1_GS0069_A8
14	12	5	3218	A05_p133_plate_09	WheatUG-1_GS0070_E2
15	12	5	3232	A05_p133_plate_14	WheatUG-1_GS0072_E1
13	11	6	3371	A05_p234_plate_06	WheatUG-1_GS0072_E10
4	10	14	2236	A05_p234_plate_13	WheatUG-1_GS0073_C9
16	11	12	4421	A05_p234_plate_14	WheatUG-1_GS0074_A1
38	9	4	8087	A05_p234_plate_17	WheatUG-1_GS0074_F12
13	11	14	4715	A05_p234_plate_21	WheatUG-1_GS0076_E2
37	10	8	8746	A05_p234_plate_22	WheatUG-1_GS0076_H6
2	9	10	1535	A05_p234_plate_26	WheatUG-1_GS0077_A4
28	8	8	6266	A05_p335_plate_01	WheatUG-1_GS0077_D9
38	9	8	8759	A05_p335_plate_02	WheatUG-1_GS0078_F2
16	8	14	4754	A05_p335_plate_04	WheatUG-1_GS0078_G11
3	9	12	1885	A05_p335_plate_05	WheatUG-1_GS0079_E3
25	8	11	6728	A05_p335_plate_07	WheatUG-1_GS0079_B12
28	7	5	5761	A05_p335_plate_11	WheatUG-1_GS0081_D3
26	6	8	6236	A05_p335_plate_18	WheatUG-1_GS0081_H12
14	7	10	4053	A05_p436_plate_01	WheatUG-1_GS0082_E6
16	6	6	3408	A05_p436_plate_03	WheatUG-1_GS0082_C11
3	7	10	1547	A05_p436_plate_07	WheatUG-1_GS0083_E5
39	7	3	7931	A05_p436_plate_09	WheatUG-1_GS0084_H1
28	5	7	6095	A05_p436_plate_17	WheatUG-1_GS0085_D7
38	5	10	9091	A05_p537_plate_04	WheatUG-1_GS0086_B10
1	5	6	845	A05_p537_plate_08	WheatUG-1_GS0087_A8
3	4	12	1880	A05_p739_plate_01	WheatUG-1_GS0091_C5
37	4	15	9916	A05_p739_plate_06	WheatUG-1_GS0092_B8
2	1	2	183	A05_p739_plate_12	WheatUG-1_GS0093_A12
38	2	7	8584	A05_p840_plate_02	WheatUG-1_GS0094_F6
1	2	8	1178	A05_p840_plate_07	WheatUG-1_GS0095_G6
47	13	9	9057	A06_a22_plate_06	WheatUG-1_GS0004_H11
10	12	3	474	A06_a22_plate_08	WheatUG-1_GS0005_A6
12	12	12	2014	A06_a22_plate_09	WheatUG-1_GS0005_C9
21	12	9	3988	A06_d15_plate_03	WheatUG-1_GS0008_E8
22	10	3	2992	A06_d15_plate_11	WheatUG-1_GS0010_E8
46	10	9	9040	A06_d15_plate_15	WheatUG-1_GS0010_B12
21	11	10	4155	A06_d26_plate_11	WheatUG-1_GS0012_E4
45	10	9	9026	A06_d26_plate_14	WheatUG-1_GS0012_B12
36	8	1	5202	A06_d37_plate_01	WheatUG-1_GS0013_F9
22	8	4	3158	A06_d37_plate_06	WheatUG-1_GS0014_C12
35	9	9	6533	A06_d37_plate_09	WheatUG-1_GS0015_H5
35	9	12	7037	A06_d37_plate_10	WheatUG-1_GS0015_F7
33	8	1	5160	A06_e29_plate_01	WheatUG-1_GS0015_F10
47	9	10	9221	A06_e29_plate_03	WheatUG-1_GS0016_B7
47	8	2	7876	A06_e29_plate_04	WheatUG-1_GS0016_H9
34	7	3	5509	A06_e29_plate_07	WheatUG-1_GS0017_H6
9	8	8	1296	A06_e310_plate_01	WheatUG-1_GS0019_C2
33	7	10	6671	A06_e310_plate_03	WheatUG-1_GS0019_F10
36	5	13	7215	A06_e411_plate_12	WheatUG-1_GS0025_H1
12	4	3	494	A06_e411_plate_13	WheatUG-1_GS0025_A5
35	4	10	6696	A06_e512_plate_09	WheatUG-1_GS0027_H7
23	5	13	4681	A06_e512_plate_11	WheatUG-1_GS0028_G1
24	2	6	3516	A06_h116_plate_08	WheatUG-1_GS0030_C9
11	3	15	2495	A06_h116_plate_11	WheatUG-1_GS0031_G5
35	2	9	6526	A06_h116_plate_13	WheatUG-1_GS0031_B11
45	3	7	8683	A06_j122_plate_01	WheatUG-1_GS0032_H2
47	2	7	8710	A06_j122_plate_02	WheatUG-1_GS0032_F9
32	14	14	7336	A06_j122_plate_04	WheatUG-1_GS0033_D11
44	14	4	8176	A06_j122_plate_05	WheatUG-1_GS0034_H5
44	14	15	10024	A06_j122_plate_06	WheatUG-1_GS0034_F11
45	1	5	8345	A06_j122_plate_09	WheatUG-1_GS0036_H4
18	12	4	3106	A06_j122_plate_14	WheatUG-1_GS0038_C10
8	11	13	2125	A06_j223_plate_08	WheatUG-1_GS0041_C9
44	12	11	9350	A06_j223_plate_09	WheatUG-1_GS0042_B1
29	11	12	6955	A06_j223_plate_14	WheatUG-1_GS0043_B10
41	11	10	9139	A06_j324_plate_02	WheatUG-1_GS0044_F8
32	10	9	6492	A06_j324_plate_06	WheatUG-1_GS0045_B3
32	10	13	7164	A06_j324_plate_07	WheatUG-1_GS0045_B5
19	10	8	3790	A06_l125_plate_11	WheatUG-1_GS0048_G1
44	6	11	9344	A06_l226_plate_09	WheatUG-1_GS0050_F9
31	7	8	6307	A06_l226_plate_10	WheatUG-1_GS0051_B1
5	7	14	2247	A06_l226_plate_11	WheatUG-1_GS0051_E4
5	5	1	61	A06_n129_plate_03	WheatUG-1_GS0051_G12
32	5	5	5815	A06_n129_plate_06	WheatUG-1_GS0053_H1
6	4	4	578	A06_n129_plate_08	WheatUG-1_GS0053_C10
42	5	2	7803	A06_n129_plate_09	WheatUG-1_GS0054_B2
5	5	10	1573	A06_n129_plate_17	WheatUG-1_GS0055_A6
7	4	3	424	A06_n129_plate_18	WheatUG-1_GS0055_A9
41	5	14	9805	A06_n130_plate_01	WheatUG-1_GS0056_B8
41	4	10	9132	A06_n130_plate_15	WheatUG-1_GS0056_H12
20	3	5	3293	A06_n130_plate_31	WheatUG-1_GS0058_C5
6	2	12	1920	A06_n130_plate_56	WheatUG-1_GS0061_G4
42	2	6	8472	A06_n130_plate_64	WheatUG-1_GS0062_D2
5	2	6	898	A06_o232_plate_01	WheatUG-1_GS0063_C2
26	13	13	7083	A06_o232_plate_11	WheatUG-1_GS0065_H10
27	13	2	5249	A06_p133_plate_01	WheatUG-1_GS0067_B5
25	13	13	7069	A06_p133_plate_02	WheatUG-1_GS0067_H10
39	13	5	8273	A06_p133_plate_04	WheatUG-1_GS0068_H5
37	13	13	9589	A06_p133_plate_05	WheatUG-1_GS0068_H10
26	12	15	7418	A06_p133_plate_07	WheatUG-1_GS0069_B8
38	11	10	9097	A06_p133_plate_11	WheatUG-1_GS0070_F12
37	11	6	8411	A06_p234_plate_06	WheatUG-1_GS0072_F10
2	11	13	2041	A06_p234_plate_11	WheatUG-1_GS0073_C2
28	10	14	7276	A06_p234_plate_13	WheatUG-1_GS0073_D9
14	9	5	3215	A06_p234_plate_17	WheatUG-1_GS0074_G12
27	10	8	6254	A06_p234_plate_18	WheatUG-1_GS0075_H5
1	9	1	9	A06_p234_plate_20	WheatUG-1_GS0075_G10
37	11	14	9755	A06_p234_plate_21	WheatUG-1_GS0076_F2
15	10	9	3902	A06_p234_plate_22	WheatUG-1_GS0076_A7
28	8	3	5426	A06_p234_plate_27	WheatUG-1_GS0077_B7
14	9	9	3887	A06_p335_plate_02	WheatUG-1_GS0078_G2
40	8	5	8282	A06_p335_plate_03	WheatUG-1_GS0078_F7
4	7	6	889	A06_p335_plate_11	WheatUG-1_GS0081_E3
38	7	10	9093	A06_p436_plate_01	WheatUG-1_GS0082_F6
27	7	10	6587	A06_p436_plate_07	WheatUG-1_GS0083_F5
4	5	8	1223	A06_p436_plate_17	WheatUG-1_GS0085_E7
16	5	4	3071	A06_p537_plate_03	WheatUG-1_GS0086_E5
38	4	1	7578	A06_p537_plate_05	WheatUG-1_GS0086_F12
26	4	12	6906	A06_p638_plate_07	WheatUG-1_GS0089_D6
38	3	8	8753	A06_p638_plate_13	WheatUG-1_GS0090_B12
39	4	13	9608	A06_p739_plate_05	WheatUG-1_GS0092_F5
13	3	10	4035	A06_p739_plate_07	WheatUG-1_GS0092_E12
28	2	15	7436	A06_p739_plate_11	WheatUG-1_GS0093_F9
1	2	4	506	A06_p840_plate_06	WheatUG-1_GS0095_G4
25	1	2	5209	A06_p840_plate_09	WheatUG-1_GS0095_B12
34	13	1	5179	A07_a11_plate_05	WheatUG-1_GS0001_H8
10	13	4	643	A07_a11_plate_06	WheatUG-1_GS0001_E10
46	14	9	9044	A07_a11_plate_09	WheatUG-1_GS0002_B6
35	13	3	5529	A07_a11_plate_14	WheatUG-1_GS0003_D9
45	14	1	7686	A07_a11_plate_16	WheatUG-1_GS0004_B2
45	14	12	9534	A07_a22_plate_03	WheatUG-1_GS0004_H6
34	12	3	5514	A07_a22_plate_08	WheatUG-1_GS0005_B6
36	12	12	7054	A07_a22_plate_09	WheatUG-1_GS0005_D9
46	12	1	7698	A07_a22_plate_11	WheatUG-1_GS0006_F4
45	12	9	9028	A07_d15_plate_03	WheatUG-1_GS0008_F8
21	11	2	2811	A07_d15_plate_04	WheatUG-1_GS0008_E12
48	11	9	9069	A07_d15_plate_09	WheatUG-1_GS0010_D3
47	10	7	8718	A07_d26_plate_13	WheatUG-1_GS0012_F9
12	8	2	330	A07_d37_plate_01	WheatUG-1_GS0013_G9
11	9	13	2165	A07_d37_plate_10	WheatUG-1_GS0015_G7
23	9	2	2837	A07_e29_plate_02	WheatUG-1_GS0016_A3
10	7	9	1477	A07_e29_plate_08	WheatUG-1_GS0017_C10
10	7	14	2317	A07_e29_plate_09	WheatUG-1_GS0017_E12
22	7	3	2989	A07_e29_plate_11	WheatUG-1_GS0018_G6
9	8	15	2472	A07_e310_plate_02	WheatUG-1_GS0019_A6
47	7	13	9723	A07_e310_plate_06	WheatUG-1_GS0020_D11
48	5	1	7719	A07_e411_plate_01	WheatUG-1_GS0022_H7
11	6	2	314	A07_e411_plate_03	WheatUG-1_GS0023_C1
47	5	4	8209	A07_e411_plate_10	WheatUG-1_GS0024_F9
12	4	9	1502	A07_e411_plate_14	WheatUG-1_GS0025_E7
10	4	11	1810	A07_e411_plate_15	WheatUG-1_GS0025_A10
46	4	9	9034	A07_e512_plate_04	WheatUG-1_GS0026_F8
9	4	7	1124	A07_e512_plate_09	WheatUG-1_GS0027_A8
23	4	12	4512	A07_e512_plate_14	WheatUG-1_GS0028_C9
12	3	10	1669	A07_h116_plate_01	WheatUG-1_GS0029_E3
24	3	7	3685	A07_h116_plate_05	WheatUG-1_GS0030_G1
22	3	12	4497	A07_h116_plate_07	WheatUG-1_GS0030_A6
23	2	8	3838	A07_j122_plate_02	WheatUG-1_GS0032_G9
10	1	3	463	A07_j122_plate_03	WheatUG-1_GS0033_C4
8	14	15	2464	A07_j122_plate_04	WheatUG-1_GS0033_E11
20	13	1	2631	A07_j122_plate_06	WheatUG-1_GS0034_G11
5	14	4	574	A07_j122_plate_07	WheatUG-1_GS0035_G6
19	14	15	4970	A07_j122_plate_10	WheatUG-1_GS0036_E11
8	12	10	1622	A07_j122_plate_12	WheatUG-1_GS0037_G11
20	13	10	4143	A07_j122_plate_13	WheatUG-1_GS0038_A5
31	13	7	6145	A07_j122_plate_15	WheatUG-1_GS0039_D3
32	11	13	7165	A07_j223_plate_08	WheatUG-1_GS0041_D9
5	11	13	2083	A07_j223_plate_14	WheatUG-1_GS0043_C10
41	12	14	9812	A07_j223_plate_15	WheatUG-1_GS0044_H2
17	11	11	4267	A07_j324_plate_02	WheatUG-1_GS0044_G8
32	9	2	5315	A07_j324_plate_08	WheatUG-1_GS0045_B7
18	9	6	3439	A07_l125_plate_04	WheatUG-1_GS0046_A10
43	10	11	9334	A07_l125_plate_12	WheatUG-1_GS0048_F3
32	6	9	6488	A07_l226_plate_05	WheatUG-1_GS0049_B9
20	7	12	4473	A07_l226_plate_07	WheatUG-1_GS0050_A3
29	7	14	7287	A07_l226_plate_11	WheatUG-1_GS0051_F4
5	6	11	1742	A07_n129_plate_02	WheatUG-1_GS0051_E10
19	6	9	3954	A07_n129_plate_05	WheatUG-1_GS0052_A9
44	4	1	7662	A07_n129_plate_11	WheatUG-1_GS0054_F7
29	5	4	5605	A07_n129_plate_16	WheatUG-1_GS0055_F2
8	4	11	1782	A07_n130_plate_15	WheatUG-1_GS0057_A1
8	2	1	100	A07_n130_plate_21	WheatUG-1_GS0057_A11
20	3	11	4301	A07_n130_plate_32	WheatUG-1_GS0058_G7
5	4	12	1908	A07_n130_plate_39	WheatUG-1_GS0059_C2
18	2	7	3600	A07_n130_plate_64	WheatUG-1_GS0062_E2
44	1	4	8163	A07_n130_plate_66	WheatUG-1_GS0062_F7
2	13	4	531	A07_o232_plate_09	WheatUG-1_GS0065_E6
27	14	10	6594	A07_o232_plate_16	WheatUG-1_GS0067_D1
15	14	14	4746	A07_p133_plate_03	WheatUG-1_GS0068_C3
13	13	2	2701	A07_p133_plate_04	WheatUG-1_GS0068_A6
16	11	1	2573	A07_p133_plate_10	WheatUG-1_GS0070_C7
3	11	5	711	A07_p133_plate_13	WheatUG-1_GS0071_C9
4	10	8	1228	A07_p234_plate_12	WheatUG-1_GS0073_G5
38	10	6	8424	A07_p234_plate_15	WheatUG-1_GS0074_D6
13	11	15	4883	A07_p234_plate_21	WheatUG-1_GS0076_G2
39	10	9	8942	A07_p234_plate_22	WheatUG-1_GS0076_B7
37	9	3	7905	A07_p234_plate_24	WheatUG-1_GS0076_D12
4	8	9	1394	A07_p335_plate_01	WheatUG-1_GS0077_E9
16	8	6	3410	A07_p335_plate_03	WheatUG-1_GS0078_G7
1	8	12	1856	A07_p335_plate_07	WheatUG-1_GS0079_C12
39	8	6	8436	A07_p335_plate_09	WheatUG-1_GS0080_H7
26	7	11	6741	A07_p335_plate_15	WheatUG-1_GS0081_H6
40	7	5	8281	A07_p335_plate_19	WheatUG-1_GS0082_D3
3	7	11	1715	A07_p436_plate_07	WheatUG-1_GS0083_G5
37	7	4	8071	A07_p436_plate_10	WheatUG-1_GS0084_B4
4	6	12	1896	A07_p436_plate_15	WheatUG-1_GS0085_G1
28	5	3	5423	A07_p436_plate_16	WheatUG-1_GS0085_D5
25	5	14	7229	A07_p638_plate_01	WheatUG-1_GS0087_B12
15	6	14	4738	A07_p638_plate_02	WheatUG-1_GS0088_C3
13	5	8	3701	A07_p638_plate_04	WheatUG-1_GS0088_E8
37	5	14	9749	A07_p638_plate_05	WheatUG-1_GS0088_B12
2	4	13	2034	A07_p638_plate_07	WheatUG-1_GS0089_E6
2	3	4	521	A07_p638_plate_08	WheatUG-1_GS0089_A10
27	4	8	6248	A07_p638_plate_15	WheatUG-1_GS0091_D3
27	4	12	6920	A07_p739_plate_01	WheatUG-1_GS0091_D5
15	4	14	4736	A07_p739_plate_05	WheatUG-1_GS0092_G5
37	3	10	9075	A07_p739_plate_07	WheatUG-1_GS0092_F12
14	2	8	3712	A07_p840_plate_02	WheatUG-1_GS0094_G6
3	2	3	366	A07_p840_plate_05	WheatUG-1_GS0095_E3
25	2	4	5546	A07_p840_plate_06	WheatUG-1_GS0095_H4
25	2	8	6218	A07_p840_plate_07	WheatUG-1_GS0095_H6
22	14	10	4172	A08_a11_plate_09	WheatUG-1_GS0002_C6
22	13	7	3667	A08_a11_plate_11	WheatUG-1_GS0002_C12
35	14	11	6874	A08_a11_plate_13	WheatUG-1_GS0003_F5
10	12	4	642	A08_a22_plate_08	WheatUG-1_GS0005_C6
24	13	10	4199	A08_a22_plate_10	WheatUG-1_GS0006_A1
22	12	2	2826	A08_a22_plate_11	WheatUG-1_GS0006_G4
11	12	7	1160	A08_a22_plate_15	WheatUG-1_GS0007_A7
45	12	2	7852	A08_d15_plate_02	WheatUG-1_GS0008_H4
45	11	2	7851	A08_d15_plate_04	WheatUG-1_GS0008_F12
22	11	12	4505	A08_d15_plate_10	WheatUG-1_GS0010_A6
33	11	5	5835	A08_d15_plate_16	WheatUG-1_GS0011_D2
11	10	2	318	A08_d15_plate_18	WheatUG-1_GS0011_C7
35	10	6	6030	A08_d15_plate_19	WheatUG-1_GS0011_D9
34	9	3	5511	A08_d26_plate_16	WheatUG-1_GS0013_D4
48	10	15	10076	A08_d37_plate_02	WheatUG-1_GS0014_F1
22	9	15	5007	A08_d37_plate_05	WheatUG-1_GS0014_C10
9	10	15	2474	A08_d37_plate_07	WheatUG-1_GS0015_E2
12	8	10	1674	A08_e29_plate_05	WheatUG-1_GS0017_G1
23	7	14	4851	A08_e310_plate_06	WheatUG-1_GS0020_E11
10	6	11	1812	A08_e310_plate_08	WheatUG-1_GS0021_E6
34	5	2	5339	A08_e310_plate_10	WheatUG-1_GS0021_B10
46	5	4	8195	A08_e411_plate_02	WheatUG-1_GS0022_F10
35	6	2	5354	A08_e411_plate_03	WheatUG-1_GS0023_D1
48	5	11	9399	A08_e512_plate_01	WheatUG-1_GS0026_D1
21	3	2	2803	A08_e512_plate_15	WheatUG-1_GS0028_E12
31	8	3	5468	A08_e512_plate_2  	WheatUG-1_Control_C6
31	8	5	5804	A08_e512_plate_2  	WheatUG-1_Control_K6
43	8	3	7988	A08_e512_plate_2  	WheatUG-1_Control_D6
43	8	5	8324	A08_e512_plate_2  	WheatUG-1_Control_L6
36	3	10	6709	A08_h116_plate_01	WheatUG-1_GS0029_F3
34	3	12	7017	A08_h116_plate_02	WheatUG-1_GS0029_B6
48	3	7	8725	A08_h116_plate_05	WheatUG-1_GS0030_H1
22	2	12	4496	A08_h116_plate_09	WheatUG-1_GS0030_G12
18	14	1	2604	A08_j122_plate_05	WheatUG-1_GS0034_A6
44	13	1	7671	A08_j122_plate_06	WheatUG-1_GS0034_H11
29	14	4	5614	A08_j122_plate_07	WheatUG-1_GS0035_H6
43	14	15	10010	A08_j122_plate_10	WheatUG-1_GS0036_F11
7	13	8	1273	A08_j122_plate_15	WheatUG-1_GS0039_E3
43	12	5	8328	A08_j223_plate_05	WheatUG-1_GS0040_F9
30	11	2	5289	A08_j223_plate_07	WheatUG-1_GS0041_F4
8	11	14	2293	A08_j223_plate_08	WheatUG-1_GS0041_E9
44	11	4	8173	A08_j223_plate_10	WheatUG-1_GS0042_B5
29	11	13	7123	A08_j223_plate_14	WheatUG-1_GS0043_D10
19	12	15	4968	A08_j223_plate_15	WheatUG-1_GS0044_A3
41	11	6	8467	A08_j324_plate_01	WheatUG-1_GS0044_F6
8	10	6	948	A08_j324_plate_04	WheatUG-1_GS0045_C1
42	10	12	9488	A08_l125_plate_02	WheatUG-1_GS0046_H4
31	10	11	6814	A08_l125_plate_06	WheatUG-1_GS0047_F3
19	10	12	4462	A08_l125_plate_12	WheatUG-1_GS0048_G3
8	6	3	440	A08_l226_plate_04	WheatUG-1_GS0049_E5
29	5	1	5101	A08_n129_plate_03	WheatUG-1_GS0051_H12
43	6	9	8994	A08_n129_plate_05	WheatUG-1_GS0052_B9
6	5	2	243	A08_n129_plate_06	WheatUG-1_GS0053_A2
32	5	14	7327	A08_n129_plate_07	WheatUG-1_GS0053_B7
18	5	3	2931	A08_n129_plate_09	WheatUG-1_GS0054_C2
31	4	3	5464	A08_n129_plate_18	WheatUG-1_GS0055_B9
44	4	13	9678	A08_n130_plate_28	WheatUG-1_GS0058_F1
7	3	8	1263	A08_n130_plate_41	WheatUG-1_GS0059_A7
29	2	4	5602	A08_n130_plate_42	WheatUG-1_GS0059_H12
41	3	2	7787	A08_n130_plate_45	WheatUG-1_GS0060_F4
4	14	5	728	A08_n130_plate_63	WheatUG-1_GS0061_A11
42	2	7	8640	A08_n130_plate_64	WheatUG-1_GS0062_F2
20	1	5	3291	A08_n130_plate_66	WheatUG-1_GS0062_G7
29	2	14	7282	A08_o232_plate_02	WheatUG-1_GS0063_D6
26	13	7	6075	A08_o232_plate_10	WheatUG-1_GS0065_D8
4	13	14	2239	A08_o232_plate_11	WheatUG-1_GS0065_A11
3	13	3	377	A08_p133_plate_01	WheatUG-1_GS0067_C5
4	12	8	1230	A08_p133_plate_06	WheatUG-1_GS0069_C3
2	11	1	25	A08_p133_plate_07	WheatUG-1_GS0069_C8
38	12	5	8258	A08_p133_plate_09	WheatUG-1_GS0070_F2
40	11	1	7613	A08_p133_plate_10	WheatUG-1_GS0070_D7
39	12	5	8272	A08_p133_plate_14	WheatUG-1_GS0072_F1
37	11	1	7571	A08_p234_plate_03	WheatUG-1_GS0072_D8
40	11	12	9461	A08_p234_plate_14	WheatUG-1_GS0074_B1
38	9	5	8255	A08_p234_plate_17	WheatUG-1_GS0074_H12
1	10	5	682	A08_p234_plate_18	WheatUG-1_GS0075_A6
37	11	15	9923	A08_p234_plate_21	WheatUG-1_GS0076_H2
13	10	15	4882	A08_p234_plate_23	WheatUG-1_GS0076_E10
4	8	4	554	A08_p234_plate_27	WheatUG-1_GS0077_C7
28	8	9	6434	A08_p335_plate_01	WheatUG-1_GS0077_F9
38	9	9	8927	A08_p335_plate_02	WheatUG-1_GS0078_H2
40	8	6	8450	A08_p335_plate_03	WheatUG-1_GS0078_H7
40	8	14	9794	A08_p335_plate_04	WheatUG-1_GS0078_H11
2	6	1	20	A08_p335_plate_16	WheatUG-1_GS0081_A10
16	7	6	3409	A08_p335_plate_19	WheatUG-1_GS0082_E3
14	7	11	4221	A08_p436_plate_01	WheatUG-1_GS0082_G6
13	7	5	3199	A08_p436_plate_10	WheatUG-1_GS0084_C4
28	6	12	6936	A08_p436_plate_15	WheatUG-1_GS0085_H1
40	5	4	8111	A08_p537_plate_03	WheatUG-1_GS0086_F5
14	4	2	2706	A08_p537_plate_05	WheatUG-1_GS0086_G12
25	5	11	6725	A08_p537_plate_09	WheatUG-1_GS0087_D10
37	5	8	8741	A08_p638_plate_04	WheatUG-1_GS0088_F8
